name,mult,charge,chi,orig_name,orig_chi,orig_smi
C5H7O3(84)rr1,2,0,"AMChI=1/C5H7O3/c6-8-5-2-4-1-3(5)7-4/h4-6H,1-2H2/t4-,5-/m1/s1",C5H7O3(84),"InChI=1S/C5H7O3/c6-8-5-2-3-1-4(5)7-3/h3,5-6H,1-2H2",OOC1CC2O[C]1C2
C5H7O(67),2,0,"AMChI=1/C5H7O/c1-4-5-2-3-6-5/h2-3H,4H2,1H3",C5H7O(67),"InChI=1S/C5H7O/c1-2-5-3-4-6-5/h3-4H,2H2,1H3",CCC=1O[CH]C=1
C5H7O(21),2,0,"AMChI=1/C5H7O/c1-3-5-4-2-6/h3H,1,4-5H2",C5H7O(21),"InChI=1S/C5H7O/c1-2-3-4-5-6/h2H,1,3-4H2",O=[C]CCC=C
C5H6O(24),1,0,"AMChI=1/C5H6O/c6-5-2-1-3-4-5/h1-2H,3-4H2",C5H6O(24),"InChI=1S/C5H6O/c6-5-3-1-2-4-5/h1,3H,2,4H2",O=C1CCC=C1
C5H7O(28)z,2,0,"AMChI=1/C5H7O/c1-5-3-2-4-6/h2-4H,1,5H2/b3-2-",C5H7O(28),"InChI=1S/C5H7O/c1-2-3-4-5-6/h3-5H,1-2H2",O=CC=CC[CH2]
C5H7O(28)e,2,0,"AMChI=1/C5H7O/c1-5-3-2-4-6/h2-4H,1,5H2/b3-2+",C5H7O(28),"InChI=1S/C5H7O/c1-2-3-4-5-6/h3-5H,1-2H2",O=CC=CC[CH2]
C5H7O(37),2,0,"AMChI=1/C5H7O/c1-2-4-5-3-6/h3H,1,4-5H2",C5H7O(37),"InChI=1S/C5H7O/c1-2-3-4-5-6/h5H,1,3-4H2",O=CCC[C]=C
S(379)z,2,0,"AMChI=1/C5H7O3/c6-3-1-2-4-5-8-7/h1-3H,4-5H2/b2-1-",S(379),"InChI=1S/C5H7O3/c6-4-2-1-3-5-8-7/h1-2,4H,3,5H2",O=CC=CCCO[O]
S(379)e,2,0,"AMChI=1/C5H7O3/c6-3-1-2-4-5-8-7/h1-3H,4-5H2/b2-1+",S(379),"InChI=1S/C5H7O3/c6-4-2-1-3-5-8-7/h1-2,4H,3,5H2",O=CC=CCCO[O]
C5H7O(374)z,2,0,"AMChI=1/C5H7O/c6-2-1-5-3-4-5/h1-2,5H,3-4H2/b2-1-",C5H7O(374),"InChI=1S/C5H7O/c6-4-3-5-1-2-5/h3-5H,1-2H2",O=C[CH]C1CC1
C5H7O(374)e,2,0,"AMChI=1/C5H7O/c6-2-1-5-3-4-5/h1-2,5H,3-4H2/b2-1+",C5H7O(374),"InChI=1S/C5H7O/c6-4-3-5-1-2-5/h3-5H,1-2H2",O=C[CH]C1CC1
C5H7O(34)r0,2,0,"AMChI=1/C5H7O/c6-5-2-1-3-4-5/h2,5-6H,3-4H2/t5-/m0/s1",C5H7O(34),"InChI=1S/C5H7O/c6-5-3-1-2-4-5/h4-6H,1,3H2",OC1CC[C]=C1
C5H7O(34)r1,2,0,"AMChI=1/C5H7O/c6-5-2-1-3-4-5/h2,5-6H,3-4H2/t5-/m1/s1",C5H7O(34),"InChI=1S/C5H7O/c6-5-3-1-2-4-5/h4-6H,1,3H2",OC1CC[C]=C1
C5H7O(49)z,2,0,"AMChI=1/C5H7O/c1-2-5-3-4-6/h2-4H,1,5H2/b4-3-",C5H7O(49),"InChI=1S/C5H7O/c1-2-3-4-5-6/h2,4-5H,1,3H2",[O]C=CCC=C
C5H7O(49)e,2,0,"AMChI=1/C5H7O/c1-2-5-3-4-6/h2-4H,1,5H2/b4-3+",C5H7O(49),"InChI=1S/C5H7O/c1-2-3-4-5-6/h2,4-5H,1,3H2",[O]C=CCC=C
C5H7O(44)z,2,0,"AMChI=1/C5H7O/c1-2-3-5-4-6/h2-4H,1,5H2/b3-2-",C5H7O(44),"InChI=1S/C5H7O/c1-2-3-4-5-6/h2-3,5H,1,4H2",O=CCC=C[CH2]
C5H7O(44)e,2,0,"AMChI=1/C5H7O/c1-2-3-5-4-6/h2-4H,1,5H2/b3-2+",C5H7O(44),"InChI=1S/C5H7O/c1-2-3-4-5-6/h2-3,5H,1,4H2",O=CCC=C[CH2]
C5H7O(29)z,2,0,"AMChI=1/C5H7O/c1-2-4-5-3-6/h1-3H,4-5H2/b2-1-",C5H7O(29),"InChI=1S/C5H7O/c1-2-3-4-5-6/h1-2,5H,3-4H2",O=CCCC=[CH]
C5H7O(29)e,2,0,"AMChI=1/C5H7O/c1-2-4-5-3-6/h1-3H,4-5H2/b2-1+",C5H7O(29),"InChI=1S/C5H7O/c1-2-3-4-5-6/h1-2,5H,3-4H2",O=CCCC=[CH]
C5H7O(50)z,2,0,"AMChI=1/C5H7O/c1-3-5-6-4-2/h3-5H,1-2H2/b5-3-",C5H7O(50),"InChI=1S/C5H7O/c1-3-5-6-4-2/h3-5H,1-2H2",C=C[CH]OC=C
C5H7O(50)e,2,0,"AMChI=1/C5H7O/c1-3-5-6-4-2/h3-5H,1-2H2/b5-3+",C5H7O(50),"InChI=1S/C5H7O/c1-3-5-6-4-2/h3-5H,1-2H2",C=C[CH]OC=C
S(427)r0,2,0,"AMChI=1/C5H7O3/c1-2-4-5(3-6)8-7/h2-3,5H,1,4H2/t5-/m0/s1",S(427),"InChI=1S/C5H7O3/c1-2-3-5(4-6)8-7/h2,4-5H,1,3H2",O=CC(O[O])CC=C
S(427)r1,2,0,"AMChI=1/C5H7O3/c1-2-4-5(3-6)8-7/h2-3,5H,1,4H2/t5-/m1/s1",S(427),"InChI=1S/C5H7O3/c1-2-3-5(4-6)8-7/h2,4-5H,1,3H2",O=CC(O[O])CC=C
S(439)r0,2,0,"AMChI=1/C5H7O3/c1-2-5(8-7)4-3-6/h2-3,5H,1,4H2/t5-/m0/s1",S(439),"InChI=1S/C5H7O3/c1-2-5(8-7)3-4-6/h2,4-5H,1,3H2",O=CCC(O[O])C=C
S(439)r1,2,0,"AMChI=1/C5H7O3/c1-2-5(8-7)4-3-6/h2-3,5H,1,4H2/t5-/m1/s1",S(439),"InChI=1S/C5H7O3/c1-2-5(8-7)3-4-6/h2,4-5H,1,3H2",O=CCC(O[O])C=C
C5H7O(36),2,0,"AMChI=1/C5H7O/c1-4-6-5(2)3/h4H,1-3H2",C5H7O(36),"InChI=1S/C5H7O/c1-4-6-5(2)3/h4H,1-3H2",C=C(OC=C)[CH2]
C5H7O(20),2,0,"AMChI=1/C5H7O/c1-3-4-5(2)6/h3H,1-2,4H2",C5H7O(20),"InChI=1S/C5H7O/c1-3-4-5(2)6/h3H,1-2,4H2",O=C(CC=C)[CH2]
S(458)z,2,0,"AMChI=1/C5H7O3/c1-2-7-4-3-5-8-6/h2-4H,1,5H2/b4-3-",S(458),"InChI=1S/C5H7O3/c1-2-7-4-3-5-8-6/h2-4H,1,5H2",[O]OCC=COC=C
S(458)e,2,0,"AMChI=1/C5H7O3/c1-2-7-4-3-5-8-6/h2-4H,1,5H2/b4-3+",S(458),"InChI=1S/C5H7O3/c1-2-7-4-3-5-8-6/h2-4H,1,5H2",[O]OCC=COC=C
S(457)r0,2,0,"AMChI=1/C5H7O3/c1-3-5(8-6)7-4-2/h3-5H,1-2H2/t5-/m0/s1",S(457),"InChI=1S/C5H7O3/c1-3-5(8-6)7-4-2/h3-5H,1-2H2",[O]OC(OC=C)C=C
S(457)r1,2,0,"AMChI=1/C5H7O3/c1-3-5(8-6)7-4-2/h3-5H,1-2H2/t5-/m1/s1",S(457),"InChI=1S/C5H7O3/c1-3-5(8-6)7-4-2/h3-5H,1-2H2",[O]OC(OC=C)C=C
S(114)r0,2,0,"AMChI=1/C5H7O3/c6-4-2-1-3-5(4)8-7/h5H,1-3H2/t5-/m0/s1",S(114),"InChI=1S/C5H7O3/c6-4-2-1-3-5(4)8-7/h5H,1-3H2",O=C1C(O[O])CCC1
S(114)r1,2,0,"AMChI=1/C5H7O3/c6-4-2-1-3-5(4)8-7/h5H,1-3H2/t5-/m1/s1",S(114),"InChI=1S/C5H7O3/c6-4-2-1-3-5(4)8-7/h5H,1-3H2",O=C1C(O[O])CCC1
S(134)r0,2,0,"AMChI=1/C5H7O3/c1-4-2-3-5(7-4)8-6/h2,5-6H,1,3H2/t5-/m0/s1",S(134),"InChI=1S/C5H7O3/c1-4-2-3-5(7-4)8-6/h2,5-6H,1,3H2",OOC1OC(=CC1)[CH2]
S(134)r1,2,0,"AMChI=1/C5H7O3/c1-4-2-3-5(7-4)8-6/h2,5-6H,1,3H2/t5-/m1/s1",S(134),"InChI=1S/C5H7O3/c1-4-2-3-5(7-4)8-6/h2,5-6H,1,3H2",OOC1OC(=CC1)[CH2]
C5H7O(42)z,2,0,"AMChI=1/C5H7O/c1-5-3-2-4-6-5/h1H,2-4H2/b5-1-",C5H7O(42),"InChI=1S/C5H7O/c1-5-3-2-4-6-5/h1H,2-4H2",[CH]=C1OCCC1
C5H7O(42)e,2,0,"AMChI=1/C5H7O/c1-5-3-2-4-6-5/h1H,2-4H2/b5-1+",C5H7O(42),"InChI=1S/C5H7O/c1-5-3-2-4-6-5/h1H,2-4H2",[CH]=C1OCCC1
S(492),2,0,"AMChI=1/C5H7O3/c1-2-3-5(6)4-8-7/h2H,1,3-4H2",S(492),"InChI=1S/C5H7O3/c1-2-3-5(6)4-8-7/h2H,1,3-4H2",O=C(CC=C)CO[O]
C5H7O(489),2,0,"AMChI=1/C5H7O/c1-5-2-4(6)3-5/h5H,1-3H2",C5H7O(489),"InChI=1S/C5H7O/c1-4-2-5(6)3-4/h4H,1-3H2",O=C1CC(C1)[CH2]
C5H8O(91)rs,1,0,"AMChI=1/C5H8O/c1-2-5-3-4(1)6-5/h4-5H,1-3H2/t4-,5+",C5H8O(91),"InChI=1S/C5H8O/c1-2-5-3-4(1)6-5/h4-5H,1-3H2",O1C2CC1CC2
C5H7O(54)r0,2,0,"AMChI=1/C5H7O/c1-5-4-2-3-6-5/h3,5H,4H2,1H3/t5-/m0/s1",C5H7O(54),"InChI=1S/C5H7O/c1-5-3-2-4-6-5/h4-5H,3H2,1H3",CC1OC=[C]C1
C5H7O(54)r1,2,0,"AMChI=1/C5H7O/c1-5-4-2-3-6-5/h3,5H,4H2,1H3/t5-/m1/s1",C5H7O(54),"InChI=1S/C5H7O/c1-5-3-2-4-6-5/h4-5H,3H2,1H3",CC1OC=[C]C1
C5H7O(40),2,0,"AMChI=1/C5H7O/c1-5-3-2-4-6-5/h2H,1,3-4H2",C5H7O(40),"InChI=1S/C5H7O/c1-5-3-2-4-6-5/h2H,1,3-4H2",C=C1OC[CH]C1
C5H7O(423)rr0,2,0,"AMChI=1/C5H7O/c1-4-3-5(4)2-6/h2,4-5H,1,3H2/t4-,5-/m0/s1",C5H7O(423),"InChI=1S/C5H7O/c1-4-2-5(4)3-6/h3-5H,1-2H2",O=CC1C(C1)[CH2]
C5H7O(423)rs0,2,0,"AMChI=1/C5H7O/c1-4-3-5(4)2-6/h2,4-5H,1,3H2/t4-,5+/m0/s1",C5H7O(423),"InChI=1S/C5H7O/c1-4-2-5(4)3-6/h3-5H,1-2H2",O=CC1C(C1)[CH2]
C5H7O(423)rs1,2,0,"AMChI=1/C5H7O/c1-4-3-5(4)2-6/h2,4-5H,1,3H2/t4-,5+/m1/s1",C5H7O(423),"InChI=1S/C5H7O/c1-4-2-5(4)3-6/h3-5H,1-2H2",O=CC1C(C1)[CH2]
C5H7O(423)rr1,2,0,"AMChI=1/C5H7O/c1-4-3-5(4)2-6/h2,4-5H,1,3H2/t4-,5-/m1/s1",C5H7O(423),"InChI=1S/C5H7O/c1-4-2-5(4)3-6/h3-5H,1-2H2",O=CC1C(C1)[CH2]
S(173)rr0,2,0,"AMChI=1/C5H7O3/c6-8-5-2-1-4(7)3-5/h1-2,4-5,7H,3H2/t4-,5-/m0/s1",S(173),"InChI=1S/C5H7O3/c6-4-1-2-5(3-4)8-7/h1-2,4-6H,3H2",OC1CC(O[O])C=C1
S(173)rs0,2,0,"AMChI=1/C5H7O3/c6-8-5-2-1-4(7)3-5/h1-2,4-5,7H,3H2/t4-,5+/m0/s1",S(173),"InChI=1S/C5H7O3/c6-4-1-2-5(3-4)8-7/h1-2,4-6H,3H2",OC1CC(O[O])C=C1
S(173)rs1,2,0,"AMChI=1/C5H7O3/c6-8-5-2-1-4(7)3-5/h1-2,4-5,7H,3H2/t4-,5+/m1/s1",S(173),"InChI=1S/C5H7O3/c6-4-1-2-5(3-4)8-7/h1-2,4-6H,3H2",OC1CC(O[O])C=C1
S(173)rr1,2,0,"AMChI=1/C5H7O3/c6-8-5-2-1-4(7)3-5/h1-2,4-5,7H,3H2/t4-,5-/m1/s1",S(173),"InChI=1S/C5H7O3/c6-4-1-2-5(3-4)8-7/h1-2,4-6H,3H2",OC1CC(O[O])C=C1
S(416)r0,2,0,"AMChI=1/C5H7O3/c6-8-4-1-5(7)3-2-4/h1,5,7H,2-3H2/t5-/m0/s1",S(416),"InChI=1S/C5H7O3/c6-4-1-2-5(3-4)8-7/h3-4,6H,1-2H2",OC1CCC(O[O])=C1
S(416)r1,2,0,"AMChI=1/C5H7O3/c6-8-4-1-5(7)3-2-4/h1,5,7H,2-3H2/t5-/m1/s1",S(416),"InChI=1S/C5H7O3/c6-4-1-2-5(3-4)8-7/h3-4,6H,1-2H2",OC1CCC(O[O])=C1
S(483),2,0,"AMChI=1/C5H7O3/c1-3-7-5(2)4-8-6/h3H,1-2,4H2",S(483),"InChI=1S/C5H7O3/c1-3-7-5(2)4-8-6/h3H,1-2,4H2",[O]OCC(OC=C)=C
S(130)r0,2,0,"AMChI=1/C5H7O3/c1-2-5-7-4(1)3-6-8-5/h5H,1-3H2/t5-/m0/s1",S(130),"InChI=1S/C5H7O3/c1-2-5-7-4(1)3-6-8-5/h5H,1-3H2",O1C2OOC[C]1CC2
S(130)r1,2,0,"AMChI=1/C5H7O3/c1-2-5-7-4(1)3-6-8-5/h5H,1-3H2/t5-/m1/s1",S(130),"InChI=1S/C5H7O3/c1-2-5-7-4(1)3-6-8-5/h5H,1-3H2",O1C2OOC[C]1CC2
S(438)z,2,0,"AMChI=1/C5H7O3/c6-3-4-1-2-5-8-7/h1-3H,4-5H2/b2-1-",S(438),"InChI=1S/C5H7O3/c6-4-2-1-3-5-8-7/h1,3-4H,2,5H2",O=CCC=CCO[O]
S(438)e,2,0,"AMChI=1/C5H7O3/c6-3-4-1-2-5-8-7/h1-3H,4-5H2/b2-1+",S(438),"InChI=1S/C5H7O3/c6-4-2-1-3-5-8-7/h1,3-4H,2,5H2",O=CCC=CCO[O]
C5H7O(123),2,0,"AMChI=1/C5H7O/c1-2-6-3-5-4-1/h1-3H,4-5H2",C5H7O(123),"InChI=1S/C5H7O/c1-2-4-6-5-3-1/h2,4-5H,1,3H2",O1[CH]CCC=C1
S(172)rr0,2,0,"AMChI=1/C5H7O3/c6-8-4-2-1-3-5(4)7/h1-2,4-5,7H,3H2/t4-,5-/m0/s1",S(172),"InChI=1S/C5H7O3/c6-4-2-1-3-5(4)8-7/h1,3-6H,2H2",OC1C(O[O])C=CC1
S(172)rs1,2,0,"AMChI=1/C5H7O3/c6-8-4-2-1-3-5(4)7/h1-2,4-5,7H,3H2/t4-,5+/m1/s1",S(172),"InChI=1S/C5H7O3/c6-4-2-1-3-5(4)8-7/h1,3-6H,2H2",OC1C(O[O])C=CC1
S(172)rs0,2,0,"AMChI=1/C5H7O3/c6-8-4-2-1-3-5(4)7/h1-2,4-5,7H,3H2/t4-,5+/m0/s1",S(172),"InChI=1S/C5H7O3/c6-4-2-1-3-5(4)8-7/h1,3-6H,2H2",OC1C(O[O])C=CC1
S(172)rr1,2,0,"AMChI=1/C5H7O3/c6-8-4-2-1-3-5(4)7/h1-2,4-5,7H,3H2/t4-,5-/m1/s1",S(172),"InChI=1S/C5H7O3/c6-4-2-1-3-5(4)8-7/h1,3-6H,2H2",OC1C(O[O])C=CC1
C5H6O(39),1,0,"AMChI=1/C5H6O/c1-5-4-2-3-6-5/h2-3H,1,4H2",C5H6O(39),"InChI=1S/C5H6O/c1-5-3-2-4-6-5/h2,4H,1,3H2",C=C1OC=CC1
C5H6O(23),1,0,"AMChI=1/C5H6O/c6-5-3-1-2-4-5/h1-2H,3-4H2",C5H6O(23),"InChI=1S/C5H6O/c6-5-3-1-2-4-5/h1-2H,3-4H2",O=C1CC=CC1
S(226)rr0,2,0,"AMChI=1/C5H7O3/c6-8-5-3-1-2-4(5)7/h1-2,4-5,7H,3H2/t4-,5-/m0/s1",S(226),"InChI=1S/C5H7O3/c6-4-2-1-3-5(4)8-7/h1-2,4-6H,3H2",OC1C(O[O])CC=C1
S(226)rs0,2,0,"AMChI=1/C5H7O3/c6-8-5-3-1-2-4(5)7/h1-2,4-5,7H,3H2/t4-,5+/m0/s1",S(226),"InChI=1S/C5H7O3/c6-4-2-1-3-5(4)8-7/h1-2,4-6H,3H2",OC1C(O[O])CC=C1
S(226)rs1,2,0,"AMChI=1/C5H7O3/c6-8-5-3-1-2-4(5)7/h1-2,4-5,7H,3H2/t4-,5+/m1/s1",S(226),"InChI=1S/C5H7O3/c6-4-2-1-3-5(4)8-7/h1-2,4-6H,3H2",OC1C(O[O])CC=C1
S(226)rr1,2,0,"AMChI=1/C5H7O3/c6-8-5-3-1-2-4(5)7/h1-2,4-5,7H,3H2/t4-,5-/m1/s1",S(226),"InChI=1S/C5H7O3/c6-4-2-1-3-5(4)8-7/h1-2,4-6H,3H2",OC1C(O[O])CC=C1
C5H7O(46)r0,2,0,"AMChI=1/C5H7O/c6-5-3-1-2-4-5/h2,5-6H,3-4H2/t5-/m0/s1",C5H7O(46),"InChI=1S/C5H7O/c6-5-3-1-2-4-5/h1,5-6H,3-4H2",OC1CC=[C]C1
C5H7O(46)r1,2,0,"AMChI=1/C5H7O/c6-5-3-1-2-4-5/h2,5-6H,3-4H2/t5-/m1/s1",C5H7O(46),"InChI=1S/C5H7O/c6-5-3-1-2-4-5/h1,5-6H,3-4H2",OC1CC=[C]C1
S(196)r0,2,0,"AMChI=1/C5H7O3/c1-4-5(8-6)2-3-7-4/h5H,1-3H2/t5-/m0/s1",S(196),"InChI=1S/C5H7O3/c1-4-5(8-6)2-3-7-4/h5H,1-3H2",[O]OC1CCOC1=C
S(196)r1,2,0,"AMChI=1/C5H7O3/c1-4-5(8-6)2-3-7-4/h5H,1-3H2/t5-/m1/s1",S(196),"InChI=1S/C5H7O3/c1-4-5(8-6)2-3-7-4/h5H,1-3H2",[O]OC1CCOC1=C
S(364),2,0,"AMChI=1/C5H7O3/c1-2-3-4-5(6)8-7/h2H,1,3-4H2",S(364),"InChI=1S/C5H7O3/c1-2-3-4-5(6)8-7/h2H,1,3-4H2",O=C(O[O])CCC=C
C5H7O(32)r0,2,0,"AMChI=1/C5H7O/c6-5-1-2-3-4-5/h2,5-6H,3-4H2/t5-/m0/s1",C5H7O(32),"InChI=1S/C5H7O/c6-5-3-1-2-4-5/h1,5-6H,2,4H2",OC1CCC=[C]1
C5H7O(32)r1,2,0,"AMChI=1/C5H7O/c6-5-1-2-3-4-5/h2,5-6H,3-4H2/t5-/m1/s1",C5H7O(32),"InChI=1S/C5H7O/c6-5-3-1-2-4-5/h1,5-6H,2,4H2",OC1CCC=[C]1
S(154)r0,2,0,"AMChI=1/C5H7O3/c6-8-4-5-2-1-3-7-5/h1-3,5-6H,4H2/t5-/m0/s1",S(154),"InChI=1S/C5H7O3/c6-8-4-5-2-1-3-7-5/h1-3,5-6H,4H2",OOCC1O[CH]C=C1
S(154)r1,2,0,"AMChI=1/C5H7O3/c6-8-4-5-2-1-3-7-5/h1-3,5-6H,4H2/t5-/m1/s1",S(154),"InChI=1S/C5H7O3/c6-8-4-5-2-1-3-7-5/h1-3,5-6H,4H2",OOCC1O[CH]C=C1
S(151)rs1,2,0,"AMChI=1/C5H7O3/c1-2-5-3-6-8-4(1)7-5/h1,4-5H,2-3H2/t4-,5+/m1/s1",S(151),"InChI=1S/C5H7O3/c1-2-5-7-4(1)3-6-8-5/h2,4-5H,1,3H2",O1C2C[CH]C1OOC2
S(151)rs0,2,0,"AMChI=1/C5H7O3/c1-2-5-3-6-8-4(1)7-5/h1,4-5H,2-3H2/t4-,5+/m0/s1",S(151),"InChI=1S/C5H7O3/c1-2-5-7-4(1)3-6-8-5/h2,4-5H,1,3H2",O1C2C[CH]C1OOC2
C5H7O(481),2,0,"AMChI=1/C5H7O/c1-2-6-5-3-4-5/h2H,1,3-4H2",C5H7O(481),"InChI=1S/C5H7O/c1-2-6-5-3-4-5/h2H,1,3-4H2",C=CO[C]1CC1
C5H7O(360)r0,2,0,"AMChI=1/C5H7O/c1-5-3-2-4(5)6/h5H,1-3H2/t5-/m0/s1",C5H7O(360),"InChI=1S/C5H7O/c1-4-2-3-5(4)6/h4H,1-3H2",O=C1C(CC1)[CH2]
C5H7O(360)r1,2,0,"AMChI=1/C5H7O/c1-5-3-2-4(5)6/h5H,1-3H2/t5-/m1/s1",C5H7O(360),"InChI=1S/C5H7O/c1-4-2-3-5(4)6/h4H,1-3H2",O=C1C(CC1)[CH2]
C5H7O(406)r0,2,0,"AMChI=1/C5H7O/c6-2-4-5-1-3-5/h1-2,5H,3-4H2/t5-/m0/s1",C5H7O(406),"InChI=1S/C5H7O/c6-4-3-5-1-2-5/h1,4-5H,2-3H2",O=CCC1C[CH]1
C5H7O(406)r1,2,0,"AMChI=1/C5H7O/c6-2-4-5-1-3-5/h1-2,5H,3-4H2/t5-/m1/s1",C5H7O(406),"InChI=1S/C5H7O/c6-4-3-5-1-2-5/h1,4-5H,2-3H2",O=CCC1C[CH]1
S(636)r0,2,0,"AMChI=1/C5H7O3/c6-8-4-1-2-5(7)3-4/h1,5,7H,2-3H2/t5-/m0/s1",S(636),"InChI=1S/C5H7O3/c6-4-1-2-5(3-4)8-7/h2,4,6H,1,3H2",OC1CC(O[O])=CC1
S(636)r1,2,0,"AMChI=1/C5H7O3/c6-8-4-1-2-5(7)3-4/h1,5,7H,2-3H2/t5-/m1/s1",S(636),"InChI=1S/C5H7O3/c6-4-1-2-5(3-4)8-7/h2,4,6H,1,3H2",OC1CC(O[O])=CC1
S(248)r0,2,0,"AMChI=1/C5H7O3/c6-8-5(7)2-1-3-4-5/h1-2,7H,3-4H2/t5-/m0/s1",S(248),"InChI=1S/C5H7O3/c6-5(8-7)3-1-2-4-5/h1,3,6H,2,4H2",OC1(O[O])CCC=C1
S(248)r1,2,0,"AMChI=1/C5H7O3/c6-8-5(7)2-1-3-4-5/h1-2,7H,3-4H2/t5-/m1/s1",S(248),"InChI=1S/C5H7O3/c6-5(8-7)3-1-2-4-5/h1,3,6H,2,4H2",OC1(O[O])CCC=C1
S(247)r0,2,0,"AMChI=1/C5H7O3/c6-8-5-1-4(7)2-3-5/h1,5,7H,2-3H2/t5-/m0/s1",S(247),"InChI=1S/C5H7O3/c6-4-1-2-5(3-4)8-7/h3,5-6H,1-2H2",OC=1CCC(O[O])C=1
S(247)r1,2,0,"AMChI=1/C5H7O3/c6-8-5-1-4(7)2-3-5/h1,5,7H,2-3H2/t5-/m1/s1",S(247),"InChI=1S/C5H7O3/c6-4-1-2-5(3-4)8-7/h3,5-6H,1-2H2",OC=1CCC(O[O])C=1
C5H7O(167)zzz,2,0,"AMChI=1/C5H7O/c1-2-3-4-5-6/h2-6H,1H2/b3-2-,4-3-,5-4-",C5H7O(167),"InChI=1S/C5H7O/c1-2-3-4-5-6/h2-6H,1H2",OC=CC=C[CH2]
C5H7O(167)zze,2,0,"AMChI=1/C5H7O/c1-2-3-4-5-6/h2-6H,1H2/b3-2-,4-3-,5-4+",C5H7O(167),"InChI=1S/C5H7O/c1-2-3-4-5-6/h2-6H,1H2",OC=CC=C[CH2]
C5H7O(167)zez,2,0,"AMChI=1/C5H7O/c1-2-3-4-5-6/h2-6H,1H2/b3-2-,4-3+,5-4-",C5H7O(167),"InChI=1S/C5H7O/c1-2-3-4-5-6/h2-6H,1H2",OC=CC=C[CH2]
C5H7O(167)zee,2,0,"AMChI=1/C5H7O/c1-2-3-4-5-6/h2-6H,1H2/b3-2-,4-3+,5-4+",C5H7O(167),"InChI=1S/C5H7O/c1-2-3-4-5-6/h2-6H,1H2",OC=CC=C[CH2]
C5H7O(167)ezz,2,0,"AMChI=1/C5H7O/c1-2-3-4-5-6/h2-6H,1H2/b3-2+,4-3-,5-4-",C5H7O(167),"InChI=1S/C5H7O/c1-2-3-4-5-6/h2-6H,1H2",OC=CC=C[CH2]
C5H7O(167)eze,2,0,"AMChI=1/C5H7O/c1-2-3-4-5-6/h2-6H,1H2/b3-2+,4-3-,5-4+",C5H7O(167),"InChI=1S/C5H7O/c1-2-3-4-5-6/h2-6H,1H2",OC=CC=C[CH2]
C5H7O(167)eez,2,0,"AMChI=1/C5H7O/c1-2-3-4-5-6/h2-6H,1H2/b3-2+,4-3+,5-4-",C5H7O(167),"InChI=1S/C5H7O/c1-2-3-4-5-6/h2-6H,1H2",OC=CC=C[CH2]
C5H7O(167)eee,2,0,"AMChI=1/C5H7O/c1-2-3-4-5-6/h2-6H,1H2/b3-2+,4-3+,5-4+",C5H7O(167),"InChI=1S/C5H7O/c1-2-3-4-5-6/h2-6H,1H2",OC=CC=C[CH2]
S(654)r0,2,0,"AMChI=1/C5H7O3/c6-8-4-1-2-3-5(4)7/h1,5,7H,2-3H2/t5-/m0/s1",S(654),"InChI=1S/C5H7O3/c6-4-2-1-3-5(4)8-7/h3-4,6H,1-2H2",OC1CCC=C1O[O]
